Cell,Run,Barcode,Species,CellType,s4U,Time,ActD,Phase,IAA,Stage
20230105_Blastocyst_83.C07.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,8,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C08.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,9,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C09.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,11,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C10.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,12,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C11.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,14,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C12.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,16,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C13.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,17,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C14.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,18,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C15.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,19,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C16.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,20,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C17.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,21,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C18.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,22,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C19.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,23,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C20.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,25,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C21.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,26,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C22.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,27,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C23.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,28,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C24.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,29,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C25.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,30,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C26.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,32,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C27.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,34,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C28.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,35,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C29.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,36,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C30.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,37,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C31.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,38,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C32.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,39,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C33.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,40,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C34.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,41,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C35.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,42,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C36.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,43,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230105_Blastocyst_83.C37.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,44,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C38.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,45,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C39.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,46,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C40.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,47,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C41.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,48,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C42.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,49,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C43.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,51,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C44.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,52,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230105_Blastocyst_83.C45.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,53,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C46.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,54,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C47.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,55,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C48.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,56,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C49.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,57,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230105_Blastocyst_83.C50.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,59,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230105_Blastocyst_83.C51.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,60,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C52.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,61,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C53.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,62,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C54.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,63,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C55.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,64,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C56.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,65,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C57.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,66,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230105_Blastocyst_83.C58.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,67,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C59.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,68,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C60.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,70,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C61.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,71,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C62.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,72,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C63.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,73,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C64.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,75,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C65.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,76,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C66.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,78,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C67.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,80,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C68.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,81,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C69.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,84,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C70.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,86,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C71.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,87,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C72.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,88,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C73.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,89,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C74.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,90,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C75.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,91,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C76.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,92,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C77.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,93,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C78.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,94,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C79.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,95,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230105_Blastocyst_83.C80.MouseBlastocyst_s4U_400uM_180min,20230105_Blastocyst_83,96,Mouse,MouseBlastocyst,400,3.0,,,,Late
20230108_Blastocyst_82.C01.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,1,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C02.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,2,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C03.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,3,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C04.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,4,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C05.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,5,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C06.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,6,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C07.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,7,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C08.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,8,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C09.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,9,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C10.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,11,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C11.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,12,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C12.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,13,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C13.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,14,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C14.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,16,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C15.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,17,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C16.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,18,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C17.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,19,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C18.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,20,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C19.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,21,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C20.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,22,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C21.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,23,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C22.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,25,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C23.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,26,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C24.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,27,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C25.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,29,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C26.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,30,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C27.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,31,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C28.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,32,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C29.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,33,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C30.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,34,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C31.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,35,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C32.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,36,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C33.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,37,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C34.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,38,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C35.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,39,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C36.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,41,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C37.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,42,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C38.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,43,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C39.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,44,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C40.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,45,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C41.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,46,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C42.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,47,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C43.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,48,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C44.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,49,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C45.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,51,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C46.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,52,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C47.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,53,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C48.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,54,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C49.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,55,Mouse,MouseBlastocyst,400,3.0,,,,Mid
20230108_Blastocyst_82.C50.MouseBlastocyst_s4U_400uM_180min,20230108_Blastocyst_82,56,Mouse,MouseBlastocyst,400,3.0,,,,Mid
